cohort	sample1	sample2	sample1_tfx	sample2_tfx	tfx_diff	sample1_ploidy	sample2_ploidy	ploidy_diff
pdmr_wes_lung	417821--307-R--TO3US9_P1_WES	417821--307-R--TO3UT2VL5Q89_P3_WES	0.9959	0.9638	0.032	2.898	2.938	0.04
pdmr_wes_lung	692585--246-R--ORIGINATOR_PT_WES	692585--246-R--AB7IJ0_P1_WES	0.5583	0.9685	0.41	1.659	1.977	0.318
pdmr_wes_lung	692585--246-R--ORIGINATOR_PT_WES	692585--246-R--AB7IJ0NI0_P2_WES	0.5583	0.9585	0.4	1.659	1.991	0.332
pdmr_wes_lung	692585--246-R--ORIGINATOR_PT_WES	692585--246-R--AB7IJ0NH9QS9_P3_WES	0.5583	1.0	0.442	1.659	2.003	0.344
pdmr_wes_lung	692585--246-R--ORIGINATOR_PT_WES	692585--246-R--AB7IJ1NK6M780_P3_WES	0.5583	1.0	0.442	1.659	1.979	0.32
pdmr_wes_lung	692585--246-R--AB7IJ0_P1_WES	692585--246-R--AB7IJ0NH9QS9_P3_WES	0.9685	1.0	0.031	1.977	2.003	0.026
pdmr_wes_lung	692585--246-R--AB7IJ0_P1_WES	692585--246-R--AB7IJ1NK6M780_P3_WES	0.9685	1.0	0.031	1.977	1.979	0.002
pdmr_wes_lung	692585--246-R--AB7_P0_WES	692585--246-R--AB7IJ0NI0_P2_WES	1.0	0.9585	0.041	2.0	1.991	0.009
pdmr_wes_lung	692585--246-R--AB7_P0_WES	692585--246-R--AB7IJ0NH9QS9_P3_WES	1.0	1.0	0.0	2.0	2.003	0.003
pdmr_wes_lung	692585--246-R--AB7_P0_WES	692585--246-R--AB7IJ1NK6M780_P3_WES	1.0	1.0	0.0	2.0	1.979	0.021
pdmr_wes_lung	827478--307-R--AO2_P0_WES	827478--307-R--AO2N44E18FN0_P3_WES	1.0	1.0	0.0	3.027	3.062	0.035
pdmr_wes_lung	952719--076-R--ORIGINATOR_PT_WES	952719--076-R--P53PH1_P1_WES	0.6424	0.9857	0.343	1.905	2.309	0.404
pdmr_wes_lung	952719--076-R--ORIGINATOR_PT_WES	952719--076-R--P54PH6_P1_WES	0.6424	0.9906	0.348	1.905	2.326	0.421
pdmr_wes_lung	952719--076-R--ORIGINATOR_PT_WES	952719--076-R--P56PH7_P1_WES	0.6424	1.0	0.358	1.905	2.212	0.307
pdmr_wes_lung	952719--076-R--ORIGINATOR_PT_WES	952719--076-R--P57PE2_P1_WES	0.6424	1.0	0.358	1.905	2.184	0.279
pdmr_wes_lung	997726--040-R--ORIGINATOR_PT_WES	997726--040-R--X15W14_P1_WES	0.4366	0.9865	0.55	2.94	2.929	0.011
pdmr_wes_lung	997726--040-R--ORIGINATOR_PT_WES	997726--040-R--X16XX3_P1_WES	0.4366	0.9197	0.483	2.94	2.968	0.028
pdmr_wes_lung	997726--040-R--ORIGINATOR_PT_WES	997726--040-R--X18W29_P1_WES	0.4366	0.9429	0.506	2.94	2.977	0.037
pdmr_wes_lung	997726--040-R--ORIGINATOR_PT_WES	997726--040-R--X19XY3_P1_WES	0.4366	0.9712	0.535	2.94	2.993	0.053
pdmr_wes_othertumor	193523--008-R--ORIGINATOR_PT_WES	193523--008-R--YN8_P0_WES	0.6187	1.0	0.381	2.089	2.265	0.176
pdmr_wes_othertumor	193523--008-R--ORIGINATOR_PT_WES	193523--008-R--YN9_P0_WES	0.6187	1.0	0.381	2.089	2.061	0.028
pdmr_wes_othertumor	193523--008-R--YN8_P0_WES	193523--008-R--YN8W31_P1_WES	1.0	1.0	0.0	2.265	2.115	0.15
pdmr_wes_othertumor	193523--008-R--YN8_P0_WES	193523--008-R--YN8W33_P1_WES	1.0	1.0	0.0	2.265	2.083	0.182
pdmr_wes_othertumor	193523--008-R--YN8_P0_WES	193523--008-R--YN9AA2_P1_WES	1.0	1.0	0.0	2.265	2.035	0.23
pdmr_wes_othertumor	193523--008-R--YN9_P0_WES	193523--008-R--YN8W31_P1_WES	1.0	1.0	0.0	2.061	2.115	0.054
pdmr_wes_othertumor	193523--008-R--YN9_P0_WES	193523--008-R--YN8W33_P1_WES	1.0	1.0	0.0	2.061	2.083	0.022
pdmr_wes_othertumor	193523--008-R--YN9_P0_WES	193523--008-R--YN9AA2_P1_WES	1.0	1.0	0.0	2.061	2.035	0.026
pdmr_wes_othertumor	193523--008-R--YN8W31_P1_WES	193523--008-R--YN8W32WX3_P2_WES	1.0	1.0	0.0	2.115	2.104	0.011
pdmr_wes_othertumor	193523--008-R--YN8W33_P1_WES	193523--008-R--YN8W32WX3_P2_WES	1.0	1.0	0.0	2.083	2.104	0.021
pdmr_wes_othertumor	193523--008-R--YN9AA2_P1_WES	193523--008-R--YN8W32WX3_P2_WES	1.0	1.0	0.0	2.035	2.104	0.069
pdmr_wes_othertumor	466732--252-T--TB5_P0_WES	466732--252-T--TB5TU5_P1_WES	1.0	1.0	0.0	2.002	2.004	0.002
pdmr_wes_othertumor	466732--252-T--TB5_P0_WES	466732--252-T--TB6TP2_P1_WES	1.0	1.0	0.0	2.002	2.007	0.005
pdmr_wes_othertumor	466732--252-T--TB6_P0_WES	466732--252-T--TB5TU5_P1_WES	1.0	1.0	0.0	1.994	2.004	0.01
pdmr_wes_othertumor	466732--252-T--TB6_P0_WES	466732--252-T--TB6TP2_P1_WES	1.0	1.0	0.0	1.994	2.007	0.013
pdmr_wes_othertumor	466732--252-T--TB5TU5_P1_WES	466732--252-T--TB5TU6UA7_P2_WES	1.0	1.0	0.0	2.004	1.996	0.008
pdmr_wes_othertumor	466732--252-T--TB5TU5_P1_WES	466732--252-T--TB6TP4UC0_P2_WES	1.0	1.0	0.0	2.004	2.004	0.0
pdmr_wes_othertumor	466732--252-T--TB6TP2_P1_WES	466732--252-T--TB5TU6UA7_P2_WES	1.0	1.0	0.0	2.007	1.996	0.011
pdmr_wes_othertumor	466732--252-T--TB6TP2_P1_WES	466732--252-T--TB6TP4UC0_P2_WES	1.0	1.0	0.0	2.007	2.004	0.003
pdmr_wes_othertumor	572874--153-T--JY4_P0_WES	572874--153-T--JY3KQ7_P1_WES	1.0	1.0	0.0	2.243	2.042	0.201
pdmr_wes_othertumor	572874--153-T--JY4_P0_WES	572874--153-T--JY4KG6_P1_WES	1.0	1.0	0.0	2.243	2.346	0.103
pdmr_wes_othertumor	572874--153-T--JY4_P0_WES	572874--153-T--JY4KG7_P1_WES	1.0	1.0	0.0	2.243	2.38	0.137
pdmr_wes_othertumor	572874--153-T--JY5_P0_WES	572874--153-T--JY3KQ7_P1_WES	1.0	1.0	0.0	2.145	2.042	0.103
pdmr_wes_othertumor	572874--153-T--JY5_P0_WES	572874--153-T--JY4KG6_P1_WES	1.0	1.0	0.0	2.145	2.346	0.201
pdmr_wes_othertumor	572874--153-T--JY5_P0_WES	572874--153-T--JY4KG7_P1_WES	1.0	1.0	0.0	2.145	2.38	0.235
pdmr_wes_othertumor	572874--153-T--JY3KQ7_P1_WES	572874--153-T--JY4KG5KZ9_P2_WES	1.0	1.0	0.0	2.042	2.174	0.132
pdmr_wes_othertumor	572874--153-T--JY4KG6_P1_WES	572874--153-T--JY4KG5KZ9_P2_WES	1.0	1.0	0.0	2.346	2.174	0.172
pdmr_wes_othertumor	572874--153-T--JY4KG7_P1_WES	572874--153-T--JY4KG5KZ9_P2_WES	1.0	1.0	0.0	2.38	2.174	0.206
pdmr_wes_othertumor	683768--134-T--CR6_P0_WES	683768--134-T--CR6GV4YI5_P2_WES	0.9923	1.0	0.008	3.002	3.001	0.001
pdmr_wes_othertumor	683768--134-T--CR8_P0_WES	683768--134-T--CR6GV4YI5_P2_WES	0.9618	1.0	0.038	2.979	3.001	0.022
pdmr_wes_othertumor	693688--280-R--GX2_P0_WES	693688--280-R--GW9YZ8XQ7_P2_WES	1.0	1.0	0.0	2.007	2.01	0.003
pdmr_wes_othertumor	693688--280-R--GX2_P0_WES	693688--280-R--GX2YS0XW5_P2_WES	1.0	1.0	0.0	2.007	2.01	0.003
pdmr_wes_othertumor	193523--008-R--ORIGINATOR_PT_WES	193523--008-R--YN8W31_P1_WES	0.6187	1.0	0.381	2.089	2.115	0.026
pdmr_wes_othertumor	193523--008-R--ORIGINATOR_PT_WES	193523--008-R--YN8W33_P1_WES	0.6187	1.0	0.381	2.089	2.083	0.006
pdmr_wes_othertumor	193523--008-R--ORIGINATOR_PT_WES	193523--008-R--YN9AA2_P1_WES	0.6187	1.0	0.381	2.089	2.035	0.054
pdmr_wes_othertumor	193523--008-R--ORIGINATOR_PT_WES	193523--008-R--YN8W32WX3_P2_WES	0.6187	1.0	0.381	2.089	2.104	0.015
pdmr_wes_othertumor	193523--008-R--YN8_P0_WES	193523--008-R--YN8W32WX3_P2_WES	1.0	1.0	0.0	2.265	2.104	0.161
pdmr_wes_othertumor	193523--008-R--YN9_P0_WES	193523--008-R--YN8W32WX3_P2_WES	1.0	1.0	0.0	2.061	2.104	0.043
pdmr_wes_othertumor	466732--252-T--TB5_P0_WES	466732--252-T--TB5TU6UA7_P2_WES	1.0	1.0	0.0	2.002	1.996	0.006
pdmr_wes_othertumor	466732--252-T--TB6_P0_WES	466732--252-T--TB5TU6UA7_P2_WES	1.0	1.0	0.0	1.994	1.996	0.002
pdmr_wes_othertumor	466732--252-T--TB5_P0_WES	466732--252-T--TB6TP4UC0_P2_WES	1.0	1.0	0.0	2.002	2.004	0.002
pdmr_wes_othertumor	466732--252-T--TB6_P0_WES	466732--252-T--TB6TP4UC0_P2_WES	1.0	1.0	0.0	1.994	2.004	0.01
pdmr_wes_othertumor	572874--153-T--JY4_P0_WES	572874--153-T--JY4KG5KZ9_P2_WES	1.0	1.0	0.0	2.243	2.174	0.069
pdmr_wes_othertumor	572874--153-T--JY5_P0_WES	572874--153-T--JY4KG5KZ9_P2_WES	1.0	1.0	0.0	2.145	2.174	0.029
pdmr_wes_pancreas	165739--295-R--ORIGINATOR_PT_WES	165739--295-R--AM1_P0_WES	0.1413	0.8974	0.756	3.136	3.124	0.012
pdmr_wes_pancreas	165739--295-R--ORIGINATOR_PT_WES	165739--295-R--AM2_P0_WES	0.1413	0.9896	0.848	3.136	2.949	0.187
pdmr_wes_pancreas	165739--295-R--AM1_P0_WES	165739--295-R--AM1I30_P1_WES	0.8974	0.9752	0.078	3.124	2.856	0.268
pdmr_wes_pancreas	165739--295-R--AM1_P0_WES	165739--295-R--AM2I33_P1_WES	0.8974	1.0	0.103	3.124	3.118	0.006
pdmr_wes_pancreas	165739--295-R--AM1_P0_WES	165739--295-R--AM4IJ6_P1_WES	0.8974	0.9968	0.099	3.124	3.007	0.117
pdmr_wes_pancreas	165739--295-R--AM2_P0_WES	165739--295-R--AM1I30_P1_WES	0.9896	0.9752	0.014	2.949	2.856	0.093
pdmr_wes_pancreas	165739--295-R--AM2_P0_WES	165739--295-R--AM2I33_P1_WES	0.9896	1.0	0.01	2.949	3.118	0.169
pdmr_wes_pancreas	165739--295-R--AM2_P0_WES	165739--295-R--AM4IJ6_P1_WES	0.9896	0.9968	0.007	2.949	3.007	0.058
pdmr_wes_pancreas	193399--133-R--JW3_P0_WES	193399--133-R--JW0KK4_P1_WES	1.0	1.0	0.0	3.048	3.002	0.046
pdmr_wes_pancreas	193399--133-R--JW3_P0_WES	193399--133-R--JW0KK7_P1_WES	1.0	1.0	0.0	3.048	3.02	0.028
pdmr_wes_pancreas	193399--133-R--JW3_P0_WES	193399--133-R--JW1KQ4_P1_WES	1.0	0.9899	0.01	3.048	3.022	0.026
pdmr_wes_pancreas	193399--133-R--JW3_P0_WES	193399--133-R--JW1_RG-M307_P1_WES	1.0	0.9983	0.002	3.048	3.02	0.028
pdmr_wes_pancreas	193399--133-R--JW4_P0_WES	193399--133-R--JW0KK4_P1_WES	0.9917	1.0	0.008	3.026	3.002	0.024
pdmr_wes_pancreas	193399--133-R--JW4_P0_WES	193399--133-R--JW0KK7_P1_WES	0.9917	1.0	0.008	3.026	3.02	0.006
pdmr_wes_pancreas	193399--133-R--JW4_P0_WES	193399--133-R--JW1KQ4_P1_WES	0.9917	0.9899	0.002	3.026	3.022	0.004
pdmr_wes_pancreas	193399--133-R--JW4_P0_WES	193399--133-R--JW1_RG-M307_P1_WES	0.9917	0.9983	0.007	3.026	3.02	0.006
pdmr_wes_pancreas	193399--133-R--JW0KK4_P1_WES	193399--133-R--JW1_RG-M308_P2_WES	1.0	1.0	0.0	3.002	3.007	0.005
pdmr_wes_pancreas	193399--133-R--JW0KK7_P1_WES	193399--133-R--JW1_RG-M308_P2_WES	1.0	1.0	0.0	3.02	3.007	0.013
pdmr_wes_pancreas	193399--133-R--JW1KQ4_P1_WES	193399--133-R--JW1_RG-M308_P2_WES	0.9899	1.0	0.01	3.022	3.007	0.015
pdmr_wes_pancreas	193399--133-R--JW1_RG-M307_P1_WES	193399--133-R--JW1_RG-M308_P2_WES	0.9983	1.0	0.002	3.02	3.007	0.013
pdmr_wes_pancreas	466636--057-R--IJ4M96_P1_WES	466636--057-R--IJ4M100KC8_P2_WES	1.0	1.0	0.0	1.982	1.994	0.012
pdmr_wes_pancreas	466636--057-R--IJ4M96_P1_WES	466636--057-R--IJ4M96KE2_P2_WES	1.0	1.0	0.0	1.982	1.99	0.008
pdmr_wes_pancreas	466636--057-R--IJ4M97_P1_WES	466636--057-R--IJ4M100KC8_P2_WES	1.0	1.0	0.0	1.982	1.994	0.012
pdmr_wes_pancreas	466636--057-R--IJ4M97_P1_WES	466636--057-R--IJ4M96KE2_P2_WES	1.0	1.0	0.0	1.982	1.99	0.008
pdmr_wes_pancreas	833975--119-R--EN1_P0_WES	833975--119-R--EN3YN2_P1_WES	0.9994	1.0	0.001	1.967	1.919	0.048
pdmr_wes_pancreas	833975--119-R--EN3_P0_WES	833975--119-R--EN3YN2_P1_WES	0.9789	1.0	0.021	1.851	1.919	0.068
pdmr_wes_pancreas	833975--119-R--EN3YN2_P1_WES	833975--119-R--EN1L20X95_P2_WES	1.0	1.0	0.0	1.919	1.936	0.017
pdmr_wes_pancreas	165739--295-R--ORIGINATOR_PT_WES	165739--295-R--AM1I30_P1_WES	0.1413	0.9752	0.834	3.136	2.856	0.28
pdmr_wes_pancreas	165739--295-R--ORIGINATOR_PT_WES	165739--295-R--AM2I33_P1_WES	0.1413	1.0	0.859	3.136	3.118	0.018
pdmr_wes_pancreas	165739--295-R--ORIGINATOR_PT_WES	165739--295-R--AM4IJ6_P1_WES	0.1413	0.9968	0.856	3.136	3.007	0.129
pdmr_wes_pancreas	193399--133-R--JW3_P0_WES	193399--133-R--JW1_RG-M308_P2_WES	1.0	1.0	0.0	3.048	3.007	0.041
pdmr_wes_pancreas	193399--133-R--JW4_P0_WES	193399--133-R--JW1_RG-M308_P2_WES	0.9917	1.0	0.008	3.026	3.007	0.019
pdmr_wes_pancreas	833975--119-R--EN1_P0_WES	833975--119-R--EN1L20X95_P2_WES	0.9994	1.0	0.001	1.967	1.936	0.031
pdmr_wes_pancreas	833975--119-R--EN3_P0_WES	833975--119-R--EN1L20X95_P2_WES	0.9789	1.0	0.021	1.851	1.936	0.085
pdmr_wes_renal	272462--364-R--APP_P0_WES	272462--364-R--APPM876_P1_WES	0.7284	0.7268	0.002	2.905	2.894	0.011
pdmr_wes_renal	272462--364-R--APP_P0_WES	272462--364-R--APQM807_P1_WES	0.7284	0.7219	0.007	2.905	2.913	0.008
pdmr_wes_renal	272462--364-R--APP_P0_WES	272462--364-R--APTM813_P1_WES	0.7284	0.7032	0.025	2.905	2.928	0.023
pdmr_wes_renal	272462--364-R--APQ_P0_WES	272462--364-R--APPM876_P1_WES	0.7441	0.7268	0.017	2.883	2.894	0.011
pdmr_wes_renal	272462--364-R--APQ_P0_WES	272462--364-R--APQM807_P1_WES	0.7441	0.7219	0.022	2.883	2.913	0.03
pdmr_wes_renal	272462--364-R--APQ_P0_WES	272462--364-R--APTM813_P1_WES	0.7441	0.7032	0.041	2.883	2.928	0.045
pdmr_wes_renal	272462--364-R--APT_P0_WES	272462--364-R--APPM876_P1_WES	0.7053	0.7268	0.021	2.945	2.894	0.051
pdmr_wes_renal	272462--364-R--APT_P0_WES	272462--364-R--APQM807_P1_WES	0.7053	0.7219	0.017	2.945	2.913	0.032
pdmr_wes_renal	272462--364-R--APT_P0_WES	272462--364-R--APTM813_P1_WES	0.7053	0.7032	0.002	2.945	2.928	0.017
pdmr_wes_renal	372686--303-R--AN5_P0_WES	372686--303-R--AN4WB7_P1_WES	1.0	0.9976	0.002	2.074	2.018	0.056
pdmr_wes_renal	372686--303-R--AN5_P0_WES	372686--303-R--AN5W30_P1_WES	1.0	1.0	0.0	2.074	2.014	0.06
pdmr_wes_renal	372686--303-R--AN5_P0_WES	372686--303-R--AN7NV1_P1_WES	1.0	1.0	0.0	2.074	2.013	0.061
pdmr_wes_renal	372686--303-R--AN4WB7_P1_WES	372686--303-R--AN5W29M485_P2_WES	0.9976	1.0	0.002	2.018	2.015	0.003
pdmr_wes_renal	372686--303-R--AN4WB7_P1_WES	372686--303-R--AN5W31M937_P2_WES	0.9976	1.0	0.002	2.018	2.026	0.008
pdmr_wes_renal	372686--303-R--AN5W30_P1_WES	372686--303-R--AN5W29M485_P2_WES	1.0	1.0	0.0	2.014	2.015	0.001
pdmr_wes_renal	372686--303-R--AN5W30_P1_WES	372686--303-R--AN5W31M937_P2_WES	1.0	1.0	0.0	2.014	2.026	0.012
pdmr_wes_renal	372686--303-R--AN7NV1_P1_WES	372686--303-R--AN5W29M485_P2_WES	1.0	1.0	0.0	2.013	2.015	0.002
pdmr_wes_renal	372686--303-R--AN7NV1_P1_WES	372686--303-R--AN5W31M937_P2_WES	1.0	1.0	0.0	2.013	2.026	0.013
pdmr_wes_renal	597326--320-R--ORIGINATOR_PT_WES	597326--320-R--X45UC7_P1_WES	0.2617	0.9753	0.714	3.075	3.03	0.045
pdmr_wes_renal	597326--320-R--X45UC7_P1_WES	597326--320-R--X45UC7T26_P2_WES	0.9753	0.9974	0.022	3.03	3.034	0.004
pdmr_wes_renal	597326--320-R--X45UC7_P1_WES	597326--320-R--X45UC8T56_P2_WES	0.9753	0.9661	0.009	3.03	3.024	0.006
pdmr_wes_renal	597326--320-R--X45UC7T26_P2_WES	597326--320-R--X45UC9_RG-TZ1_P3_WES	0.9974	0.9869	0.01	3.034	2.979	0.055
pdmr_wes_renal	597326--320-R--X45UC8T56_P2_WES	597326--320-R--X45UC9_RG-TZ1_P3_WES	0.9661	0.9869	0.021	3.024	2.979	0.045
pdmr_wes_renal	961994--133-R--EQ1_P0_WES	961994--133-R--EQ0F53_P1_WES	0.6818	0.7189	0.037	2.97	2.979	0.009
pdmr_wes_renal	961994--133-R--EQ2_P0_WES	961994--133-R--EQ0F53_P1_WES	0.7529	0.7189	0.034	2.991	2.979	0.012
pdmr_wes_renal	961994--133-R--EQ0F53_P1_WES	961994--133-R--EQ2F03FC8_P2_WES	0.7189	0.747	0.028	2.979	2.939	0.04
pdmr_wes_renal	961994--133-R--EQ0F53_P1_WES	961994--133-R--EQ2F03FC9_P2_WES	0.7189	0.7194	0.001	2.979	2.973	0.006
pdmr_wes_renal	961994--133-R--EQ0F53_P1_WES	961994--133-R--EQ2F06FB1_P2_WES	0.7189	0.7167	0.002	2.979	2.961	0.018
pdmr_wes_renal	372686--303-R--AN5_P0_WES	372686--303-R--AN5W29M485_P2_WES	1.0	1.0	0.0	2.074	2.015	0.059
pdmr_wes_renal	372686--303-R--AN5_P0_WES	372686--303-R--AN5W31M937_P2_WES	1.0	1.0	0.0	2.074	2.026	0.048
pdmr_wes_renal	597326--320-R--ORIGINATOR_PT_WES	597326--320-R--X45UC7T26_P2_WES	0.2617	0.9974	0.736	3.075	3.034	0.041
pdmr_wes_renal	597326--320-R--ORIGINATOR_PT_WES	597326--320-R--X45UC8T56_P2_WES	0.2617	0.9661	0.704	3.075	3.024	0.051
pdmr_wes_renal	597326--320-R--ORIGINATOR_PT_WES	597326--320-R--X45UC9_RG-TZ1_P3_WES	0.2617	0.9869	0.725	3.075	2.979	0.096
pdmr_wes_renal	597326--320-R--X45UC7_P1_WES	597326--320-R--X45UC9_RG-TZ1_P3_WES	0.9753	0.9869	0.012	3.03	2.979	0.051
pdmr_wes_renal	961994--133-R--EQ1_P0_WES	961994--133-R--EQ2F03FC8_P2_WES	0.6818	0.747	0.065	2.97	2.939	0.031
pdmr_wes_renal	961994--133-R--EQ2_P0_WES	961994--133-R--EQ2F03FC8_P2_WES	0.7529	0.747	0.006	2.991	2.939	0.052
pdmr_wes_renal	961994--133-R--EQ1_P0_WES	961994--133-R--EQ2F03FC9_P2_WES	0.6818	0.7194	0.038	2.97	2.973	0.003
pdmr_wes_renal	961994--133-R--EQ2_P0_WES	961994--133-R--EQ2F03FC9_P2_WES	0.7529	0.7194	0.033	2.991	2.973	0.018
pdmr_wes_renal	961994--133-R--EQ1_P0_WES	961994--133-R--EQ2F06FB1_P2_WES	0.6818	0.7167	0.035	2.97	2.961	0.009
pdmr_wes_renal	961994--133-R--EQ2_P0_WES	961994--133-R--EQ2F06FB1_P2_WES	0.7529	0.7167	0.036	2.991	2.961	0.03
pdmr_wes_sarcoma	237351--077-R--AL-IR0_P0_WES	237351--077-R--AL-IR0_AL-M977_P1_WES	1.0	1.0	0.0	1.996	1.999	0.003
pdmr_wes_sarcoma	237351--077-R--AL-IR0_AL-M977_P1_WES	237351--077-R--AL-IR0_AL-M977_AL-M302_P2_WES	1.0	1.0	0.0	1.999	2.003	0.004
pdmr_wes_sarcoma	237351--077-R--AL-IR0_AL-M977_AL-M302_P2_WES	237351--077-R--AL-IR0_AL-M977_AL-M303_AL-ER0_P3_WES	1.0	1.0	0.0	2.003	2.0	0.003
pdmr_wes_sarcoma	287954--098-R--H56_P0_WES	287954--098-R--H55HD9_P1_WES	0.9931	1.0	0.007	1.967	1.998	0.031
pdmr_wes_sarcoma	287954--098-R--H56_P0_WES	287954--098-R--H56HJ9_P1_WES	0.9931	1.0	0.007	1.967	1.996	0.029
pdmr_wes_sarcoma	287954--098-R--H56_P0_WES	287954--098-R--H57HK5_P1_WES	0.9931	0.9854	0.008	1.967	1.964	0.003
pdmr_wes_sarcoma	287954--098-R--H57_P0_WES	287954--098-R--H55HD9_P1_WES	1.0	1.0	0.0	1.994	1.998	0.004
pdmr_wes_sarcoma	287954--098-R--H57_P0_WES	287954--098-R--H56HJ9_P1_WES	1.0	1.0	0.0	1.994	1.996	0.002
pdmr_wes_sarcoma	287954--098-R--H57_P0_WES	287954--098-R--H57HK5_P1_WES	1.0	0.9854	0.015	1.994	1.964	0.03
pdmr_wes_sarcoma	287954--098-R--H55HD9_P1_WES	287954--098-R--H55HE1M864_P2_WES	1.0	1.0	0.0	1.998	1.994	0.004
pdmr_wes_sarcoma	287954--098-R--H56HJ9_P1_WES	287954--098-R--H55HE1M864_P2_WES	1.0	1.0	0.0	1.996	1.994	0.002
pdmr_wes_sarcoma	287954--098-R--H57HK5_P1_WES	287954--098-R--H55HE1M864_P2_WES	0.9854	1.0	0.015	1.964	1.994	0.03
pdmr_wes_sarcoma	474343--323-R--AT8_P0_WES	474343--323-R--AT8WB0_P1_WES	1.0	0.8285	0.171	2.145	1.951	0.194
pdmr_wes_sarcoma	474343--323-R--AT8_P0_WES	474343--323-R--AT8WB1_P1_WES	1.0	0.7957	0.204	2.145	1.973	0.172
pdmr_wes_sarcoma	474343--323-R--AT8_P0_WES	474343--323-R--AT8WB2_P1_WES	1.0	0.7884	0.212	2.145	1.973	0.172
pdmr_wes_sarcoma	474343--323-R--AT8WB0_P1_WES	474343--323-R--AT8WB0E56_P2_WES	0.8285	0.8346	0.006	1.951	1.964	0.013
pdmr_wes_sarcoma	474343--323-R--AT8WB0_P1_WES	474343--323-R--AT8WB2E63_P2_WES	0.8285	0.7887	0.04	1.951	1.982	0.031
pdmr_wes_sarcoma	474343--323-R--AT8WB1_P1_WES	474343--323-R--AT8WB0E56_P2_WES	0.7957	0.8346	0.039	1.973	1.964	0.009
pdmr_wes_sarcoma	474343--323-R--AT8WB1_P1_WES	474343--323-R--AT8WB2E63_P2_WES	0.7957	0.7887	0.007	1.973	1.982	0.009
pdmr_wes_sarcoma	474343--323-R--AT8WB2_P1_WES	474343--323-R--AT8WB0E56_P2_WES	0.7884	0.8346	0.046	1.973	1.964	0.009
pdmr_wes_sarcoma	474343--323-R--AT8WB2_P1_WES	474343--323-R--AT8WB2E63_P2_WES	0.7884	0.7887	0.0	1.973	1.982	0.009
pdmr_wes_sarcoma	497265--261-R--GQ0_P0_WES	497265--261-R--GP9XU2_P1_WES	0.8484	1.0	0.152	3.765	2.932	0.833
pdmr_wes_sarcoma	497265--261-R--GQ0_P0_WES	497265--261-R--GQ1W35_P1_WES	0.8484	0.9593	0.111	3.765	3.444	0.321
pdmr_wes_sarcoma	497265--261-R--GQ0_P0_WES	497265--261-R--GQ2WP8_P1_WES	0.8484	0.9818	0.133	3.765	3.128	0.637
pdmr_wes_sarcoma	497265--261-R--GQ0_P0_WES	497265--261-R--GQ3Y23_P1_WES	0.8484	0.9527	0.104	3.765	3.112	0.653
pdmr_wes_sarcoma	497265--261-R--GQ1_P0_WES	497265--261-R--GP9XU2_P1_WES	1.0	1.0	0.0	3.199	2.932	0.267
pdmr_wes_sarcoma	497265--261-R--GQ1_P0_WES	497265--261-R--GQ1W35_P1_WES	1.0	0.9593	0.041	3.199	3.444	0.245
pdmr_wes_sarcoma	497265--261-R--GQ1_P0_WES	497265--261-R--GQ2WP8_P1_WES	1.0	0.9818	0.018	3.199	3.128	0.071
pdmr_wes_sarcoma	497265--261-R--GQ1_P0_WES	497265--261-R--GQ3Y23_P1_WES	1.0	0.9527	0.047	3.199	3.112	0.087
pdmr_wes_sarcoma	594176--295-R--ORIGINATOR_PT_WES	594176--295-R--AL6_P0_WES	0.5866	1.0	0.413	2.976	2.997	0.021
pdmr_wes_sarcoma	594176--295-R--ORIGINATOR_PT_WES	594176--295-R--AL8_P0_WES	0.5866	1.0	0.413	2.976	2.943	0.033
pdmr_wes_sarcoma	594176--295-R--AL6_P0_WES	594176--295-R--AL6IW2_P1_WES	1.0	1.0	0.0	2.997	3.004	0.007
pdmr_wes_sarcoma	594176--295-R--AL6_P0_WES	594176--295-R--AL7II7_P1_WES	1.0	1.0	0.0	2.997	2.923	0.074
pdmr_wes_sarcoma	594176--295-R--AL8_P0_WES	594176--295-R--AL6IW2_P1_WES	1.0	1.0	0.0	2.943	3.004	0.061
pdmr_wes_sarcoma	594176--295-R--AL8_P0_WES	594176--295-R--AL7II7_P1_WES	1.0	1.0	0.0	2.943	2.923	0.02
pdmr_wes_sarcoma	594176--295-R--AL6IW2_P1_WES	594176--295-R--AL6IW2M370_P2_WES	1.0	1.0	0.0	3.004	3.009	0.005
pdmr_wes_sarcoma	594176--295-R--AL6IW2_P1_WES	594176--295-R--AL7IJ9W32_P2_WES	1.0	1.0	0.0	3.004	2.918	0.086
pdmr_wes_sarcoma	594176--295-R--AL7II7_P1_WES	594176--295-R--AL6IW2M370_P2_WES	1.0	1.0	0.0	2.923	3.009	0.086
pdmr_wes_sarcoma	594176--295-R--AL7II7_P1_WES	594176--295-R--AL7IJ9W32_P2_WES	1.0	1.0	0.0	2.923	2.918	0.005
pdmr_wes_sarcoma	692163--330-T--C56_P0_WES	692163--330-T--C56C88_P1_WES	1.0	1.0	0.0	2.948	2.972	0.024
pdmr_wes_sarcoma	692163--330-T--C56_P0_WES	692163--330-T--C56C91_P1_WES	1.0	1.0	0.0	2.948	2.961	0.013
pdmr_wes_sarcoma	692163--330-T--C56_P0_WES	692163--330-T--C56C96_P1_WES	1.0	0.9932	0.007	2.948	2.907	0.041
